id	clade	short-clade	subclade	country	iso_3166_1_alpha2
A/Zambia/1370/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1377/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1478/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/2207/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/301332/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/5299/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/2223/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1378/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1325/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/4450/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/9417/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/4489/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/6638/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1263/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/6587/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/9370/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1329/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/4471/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/4464/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1326/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1324/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1333/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/4461/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1337/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1321/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1358/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1344/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1295/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/9501/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1365/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1334/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1393/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1352/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1308/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/31325/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1237/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1341/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/9510/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/31329/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1322/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/9514/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1339/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1301/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/9494/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1404/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1406/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1332/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1327/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Zambia/1403/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Lusaka/01-NIC-334/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/South_Africa/K056863/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056884/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056883/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/SouthAfrica/PET28646/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/SouthAfrica/PET28042/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28301/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28070/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28072/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET27751/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET27749/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28031/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET27608/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET27422/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28825/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28564/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28877/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/SouthAfrica/PET28761/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06101/23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06085/23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06126/23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06131/23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06839/23	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04905/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05001/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05081/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05168/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05194/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05230/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R03722/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R03715/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R03693/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R03635/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R03620/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R03608/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R03513/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/SouthAfrica/K056331/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/PET32849/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	South Africa	ZA
A/Kenya/AFI-MGT-2236/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Kenya	KE
A/Kenya/AFI-EBS-411/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Kenya	KE
A/Kenya/AFI-EBS-412/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Kenya	KE
A/South_Africa/R03415/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R03153/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R03006/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R02922/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R02921/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R02866/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/Itasy/01846/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Madagascar	MG
A/Ambositra/02034/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
